STATION CODE,LOCATIONS,STATE,LATITUDE,LONGITUDE,YEAR,mean_temp,Qi_temp,WiQi_temp,mean_ph,Qi_ph,WiQi_ph,mean_conductivity,Qi_conductivity,WiQi_conductivity,mean_bod,Qi_bod,WiQi_bod,mean_nitratenitrite,Qi_nitratenitrite,WiQi_nitratenitrite,mean_fecalcoliform,Qi_fecalcoliform,WiQi_fecalcoliform,WQI
2261,GROUND WATER FROM HAFLONG,ASSAM,25.16331,93.012824,2012,17.5,70,7,6.6,-26.66666667,-2.933333333,126,50.4,0.2016,3.85,64.16666667,7.058333333,0.1,0.05,0.005,,0,0,11.3316
2262,GROUND WATER FROM KARIMGANJ (COLLEGE),ASSAM,24.866668,92.367028,2012,13,52,5.2,6.5,-33.33333333,-3.666666667,302,120.8,0.4832,5.4,90,9.9,0.1,0.05,0.005,,0,0,11.92153333
2263,GROUND WATER FROM HIALAKANDI (NEAR ASTC BUS STAND ),ASSAM,24.676497,92.570576,2012,15,60,6,6.3,-46.66666667,-5.133333333,142,56.8,0.2272,3.4,56.66666667,6.233333333,0.2,0.1,0.01,,0,0,7.3372
2264,GROUND WATER IN PANCHGRAM MARKET NEAR CACHAR PAPER MILL,ASSAM,24.852796,92.592709,2012,13.5,54,5.4,6.8,-13.33333333,-1.466666667,561,224.4,0.8976,4.25,70.83333333,7.791666667,0.1,0.05,0.005,,0,0,12.6276
2145,"MEHATWAS, NAGDA",MADHYA PRADESH,23.44546,75.416992,2012,28.5,114,11.4,7.8,53.33333333,5.866666667,2182,872.8,3.4912,1.75,29.16666667,3.208333333,4.1,2.05,0.205,,0,0,24.1712
2146,"BHAGATPURI VILLAGE, NAGDA",MADHYA PRADESH,23.44546,75.416992,2012,28,112,11.2,7.4,26.66666667,2.933333333,1320,528,2.112,2,33.33333333,3.666666667,8.5,4.25,0.425,,0,0,20.337
2148,"DOSIGAON, RATLAM",MADHYA PRADESH,22.758192,75.869894,2012,26,104,10.4,7.6,40,4.4,2035,814,3.256,4,66.66666667,7.333333333,1.2,0.6,0.06,,0,0,25.44933333
2149,"CULVERT ON A.B. ROAD, MAKSI",MADHYA PRADESH,23.257005,76.149265,2012,25,100,10,7.5,33.33333333,3.666666667,1021,408.4,1.6336,1.2,20,2.2,6.3,3.15,0.315,,0,0,17.81526667
1555,"AT KALA AMB, H.P",HIMACHAL PRADESH,30.499231,77.207026,2012,25.5,102,10.2,7.5,33.33333333,3.666666667,407,162.8,0.6512,1.2,20,2.2,0.76,0.38,0.038,6,30,4.8,21.55586667
1556,"AT PAONTA SAHIB, H.P",HIMACHAL PRADESH,30.445283,77.602057,2012,25,100,10,7.4,26.66666667,2.933333333,595,238,0.952,1.5,25,2.75,0.72,0.36,0.036,6,30,4.8,21.47133333
1559,"AT BAROTIWALA, H.P",HIMACHAL PRADESH,30.922552,76.831733,2012,24.5,98,9.8,7.8,53.33333333,5.866666667,369,147.6,0.5904,2.1,35,3.85,1.24,0.62,0.062,8,40,6.4,26.56906667
1561,"AT DAMTAL, H.P",HIMACHAL PRADESH,32.225753,75.660084,2012,21.7,86.8,8.68,7.6,40,4.4,691,276.4,1.1056,0.8,13.33333333,1.466666667,5.22,2.61,0.261,7,35,5.6,21.51326667
1562,"AT UNA, H.P",HIMACHAL PRADESH,31.468445,76.270775,2012,20,80,8,7.6,40,4.4,529,211.6,0.8464,0.25,4.166666667,0.458333333,2.52,1.26,0.126,4,20,3.2,17.03073333
1873,DHARAMSHALA KANGRA D/S OF MSW DUMPING SITE,HIMACHAL PRADESH,32.219042,76.323404,2012,19,76,7.6,5.9,-73.33333333,-8.066666667,281,112.4,0.4496,0.8,13.33333333,1.466666667,0.31,0.155,0.0155,4,20,3.2,4.6651
1874,SOLAN-D/S OF MSW DUMPING SITE,HIMACHAL PRADESH,30.904486,77.096736,2012,20,80,8,8,66.66666667,7.333333333,510,204,0.816,1.05,17.5,1.925,4.63,2.315,0.2315,25,125,20,38.30583333
1875,MANDI-D/S OF MSW DUMPING SITE,HIMACHAL PRADESH,31.589201,76.91821,2012,18,72,7.2,7.7,46.66666667,5.133333333,257,102.8,0.4112,4.8,80,8.8,1.17,0.585,0.0585,920,4600,736,757.6030333
1877,BADDI INDUSTRIAL AREA,HIMACHAL PRADESH,30.993408,76.774382,2012,24.5,98,9.8,7.7,46.66666667,5.133333333,372,148.8,0.5952,0.6,10,1.1,1.02,0.51,0.051,2,10,1.6,18.27953333
1878,BAROTIWALA INDUSTRIAL AREA,HIMACHAL PRADESH,30.912573,76.851524,2012,25,100,10,7.5,33.33333333,3.666666667,437,174.8,0.6992,0.35,5.833333333,0.641666667,1.49,0.745,0.0745,15,75,12,27.08203333
1880,KALA AMB INDUSTRIAL AREA,HIMACHAL PRADESH,30.517055,77.228802,2012,26,104,10.4,7.2,13.33333333,1.466666667,428,171.2,0.6848,1.1,18.33333333,2.016666667,2.67,1.335,0.1335,7,35,5.6,20.30163333
1881,PAONTA SAHIB INDUSTRIAL AREA,HIMACHAL PRADESH,30.434722,77.602773,2012,24,96,9.6,7.6,40,4.4,540,216,0.864,1.2,20,2.2,0.64,0.32,0.032,6,30,4.8,21.896
1882,MEHATPUR INDUSTRIAL AREA,HIMACHAL PRADESH,31.409374,76.344915,2012,19.5,78,7.8,7.7,46.66666667,5.133333333,722,288.8,1.1552,0.5,8.333333333,0.916666667,0.85,0.425,0.0425,8,40,6.4,21.4477
1883,UNA INDUSTRIAL AREA,HIMACHAL PRADESH,31.458445,76.280775,2012,19.5,78,7.8,7.6,40,4.4,655,262,1.048,0.55,9.166666667,1.008333333,5.29,2.645,0.2645,9,45,7.2,21.72083333
2630,HAND PUMP AT HAMIRPUR TOWN,HIMACHAL PRADESH,31.686174,76.521309,2012,15,60,6,7,0,0,654,261.6,1.0464,0.45,7.5,0.825,1.67,0.835,0.0835,5,25,4,11.9549
2631,HAND PUMP AT NADAUN TOWN,HIMACHAL PRADESH,31.778503,76.344459,2012,13,52,5.2,6.7,-20,-2.2,669,267.6,1.0704,0.5,8.333333333,0.916666667,6.08,3.04,0.304,2,10,1.6,6.891066667
2634,HAND PUMP AT SHIMLA,HIMACHAL PRADESH,31.114814,77.163403,2012,10.3,41.2,4.12,7.9,60,6.6,248,99.2,0.3968,0.35,5.833333333,0.641666667,0.03,0.015,0.0015,6,30,4.8,16.55996667
2636,HAND PUMP AT KANGRA TEMPLE,HIMACHAL PRADESH,32.2728,76.315254,2012,20.5,82,8.2,6.7,-20,-2.2,627,250.8,1.0032,0.85,14.16666667,1.558333333,0.05,0.025,0.0025,4,20,3.2,11.76403333
2637,HAND PUMP AT JWALAJI TEMPLE,HIMACHAL PRADESH,31.875072,76.321446,2012,22.5,90,9,7.9,60,6.6,742,296.8,1.1872,0.55,9.166666667,1.008333333,1.04,0.52,0.052,7,35,5.6,23.44753333
2638,HAND PUMP AT CHINTPURNI TEMPLE/ TOWN,HIMACHAL PRADESH,31.808619,76.102843,2012,21,84,8.4,7.8,53.33333333,5.866666667,484,193.6,0.7744,0.35,5.833333333,0.641666667,3.52,1.76,0.176,8,40,6.4,22.25873333
2639,HAND PUMP AT CHAMUNDA DEVI TEMPLE/ TOWN,HIMACHAL PRADESH,31.650869,76.719555,2012,21.5,86,8.6,7.5,33.33333333,3.666666667,107,42.8,0.1712,0.9,15,1.65,3.4,1.7,0.17,7,35,5.6,19.85786667
2640,HAND PUMP AT SANSARPUR TERRACE IA,HIMACHAL PRADESH,31.937255,75.916686,2012,25.3,101.2,10.12,7.6,40,4.4,389,155.6,0.6224,0.65,10.83333333,1.191666667,0.59,0.295,0.0295,9,45,7.2,23.56356667
2641,HAND PUMP AT CHAMBA TOWN,HIMACHAL PRADESH,32.553363,76.125808,2012,15,60,6,7.3,20,2.2,680,272,1.088,0.5,8.333333333,0.916666667,1.34,0.67,0.067,4,20,3.2,13.47166667
2642,HAND PUMP AT DALHOUSIE TOWN,HIMACHAL PRADESH,32.538739,75.970998,2012,15,60,6,6.6,-26.66666667,-2.933333333,226,90.4,0.3616,0.65,10.83333333,1.191666667,0.16,0.08,0.008,4,20,3.2,7.827933333
2643,HAND PUMP AT SOLAN,HIMACHAL PRADESH,30.914486,77.086736,2012,22.8,91.2,9.12,7.5,33.33333333,3.666666667,416,166.4,0.6656,0.55,9.166666667,1.008333333,2.95,1.475,0.1475,48,240,38.4,53.0081
2645,HAND PUMP AT NAHAN,HIMACHAL PRADESH,30.559933,77.295483,2012,23.5,94,9.4,7.1,6.666666667,0.733333333,868,347.2,1.3888,1.1,18.33333333,2.016666667,0.03,0.015,0.0015,8,40,6.4,19.9403
2646,HAND PUMP AT KALA AMB,HIMACHAL PRADESH,30.489231,77.217026,2012,26,104,10.4,7,0,0,1409,563.6,2.2544,1.1,18.33333333,2.016666667,1.79,0.895,0.0895,6,30,4.8,19.56056667
2647,HAND PUMP AT TAHLIWAL IA,HIMACHAL PRADESH,31.349201,76.268187,2012,20,80,8,7,0,0,888,355.2,1.4208,0.55,9.166666667,1.008333333,1.02,0.51,0.051,7,35,5.6,16.08013333
19,"WELL AT ELOOR, KERALA",KERALA,10.06975,76.302937,2012,26.1,104.4,10.44,6.3,-46.66666667,-5.133333333,174,69.6,0.2784,0.8,13.33333333,1.466666667,2.4,1.2,0.12,236,1180,188.8,195.9717333
22,"WELL AT CHUNGAPALLY, KERALA",KERALA,10.890341,76.073885,2012,25,100,10,6.6,-26.66666667,-2.933333333,105,42,0.168,0.4,6.666666667,0.733333333,1.02,0.51,0.051,2,10,1.6,9.619
35,"WELL AT PUNALUR, KERALA",KERALA,9.009768,76.929735,2012,26.6,106.4,10.64,5.4,-106.6666667,-11.73333333,337,134.8,0.5392,0.5,8.333333333,0.916666667,5.3,2.65,0.265,285,1425,228,228.6275333
1581,"PAPPANAMKODE,THIRUVANANTHAPURAM",KERALA,8.470141,76.978708,2012,26.5,106,10.6,5.1,-126.6666667,-13.93333333,156,62.4,0.2496,0.65,10.83333333,1.191666667,1.73,0.865,0.0865,80,400,64,62.19443333
1582,"NEDUMANGAD,THIRUVANANTHAPURAM",KERALA,8.608023,77.004626,2012,27.5,110,11,6.2,-53.33333333,-5.866666667,223,89.2,0.3568,0.95,15.83333333,1.741666667,1.35,0.675,0.0675,60,300,48,55.2993
1583,"NEDUMANGAD,THIRUVANANTHAPURAM",KERALA,8.960184,76.678809,2012,27.9,111.6,11.16,4.5,-166.6666667,-18.33333333,160,64,0.256,0.75,12.5,1.375,1.92,0.96,0.096,220,1100,176,170.5536667
1584,"CHERTHALA,ALLEPPY, KERALA",KERALA,9.683637,76.336538,2012,26.3,105.2,10.52,7,0,0,133,53.2,0.2128,0.65,10.83333333,1.191666667,0.09,0.045,0.0045,340,1700,272,283.9289667
1585,"VYTTILA,ERNAKULAM ",KERALA,9.966654,76.316813,2012,28,112,11.2,7.5,33.33333333,3.666666667,460,184,0.736,1.9,31.66666667,3.483333333,6.1,3.05,0.305,165,825,132,151.391
1586,EDAYAR  ERNAKULAM DISTT.,KERALA,9.872489,76.551713,2012,26,104,10.4,6.5,-33.33333333,-3.666666667,170,68,0.272,0.6,10,1.1,2.8,1.4,0.14,175,875,140,148.2453333
1587,KALAMASSERY ERNAKULAM ,KERALA,10.057906,76.346362,2012,26.5,106,10.6,7.2,13.33333333,1.466666667,891,356.4,1.4256,1.6,26.66666667,2.933333333,1.6,0.8,0.08,170,850,136,152.5056
1588,PUNKUNNAM TRISSUR DISTT. ,KERALA,10.536403,76.198659,2012,27.3,109.2,10.92,6.1,-60,-6.6,99,39.6,0.1584,0.55,9.166666667,1.008333333,2.04,1.02,0.102,110,550,88,93.58873333
1589,"MALAPURAM , KERALA",KERALA,11.073182,76.074,2012,28.5,114,11.4,6.1,-60,-6.6,290,116,0.464,0.9,15,1.65,2.65,1.325,0.1325,254,1270,203.2,210.2465
1590,"MAVOOR, KOZHIKKODE DISTT. , KERALA",KERALA,11.267459,75.942523,2012,25,100,10,7.1,6.666666667,0.733333333,124,49.6,0.1984,0.55,9.166666667,1.008333333,1.58,0.79,0.079,3,15,2.4,14.41906667
1591,KANNUR (MUNICIPALITY) KANNUR ,KERALA,11.874477,75.370366,2012,27.5,110,11,5.2,-120,-13.2,106,42.4,0.1696,0.25,4.166666667,0.458333333,4.54,2.27,0.227,120,600,96,94.65493333
1592,"PAYYANNUR, KANNUR DISTT. ",KERALA,12.105069,75.205834,2012,27,108,10.8,6.8,-13.33333333,-1.466666667,218,87.2,0.3488,0.4,6.666666667,0.733333333,5.85,2.925,0.2925,2,10,1.6,12.30796667
2308,FATHIMAPURAM (CHANGANASSERY),KERALA,9.443957,76.553158,2012,26.1,104.4,10.44,6.8,-13.33333333,-1.466666667,268,107.2,0.4288,0.4,6.666666667,0.733333333,0.2,0.1,0.01,270,1350,216,226.1454667
2309,KAROOR (PALA),KERALA,9.737247,76.669651,2012,26.5,106,10.6,6.5,-33.33333333,-3.666666667,88,35.2,0.1408,0.45,7.5,0.825,4.59,2.295,0.2295,55,275,44,52.12863333
2310,VAIKOM,KERALA,9.721645,76.392667,2012,25.7,102.8,10.28,6.5,-33.33333333,-3.666666667,200,80,0.32,0.4,6.666666667,0.733333333,2.46,1.23,0.123,160,800,128,135.7896667
2311,VADAVATHOOR (KOTTAYAM),KERALA,9.589686,76.563273,2012,26.2,104.8,10.48,6.4,-40,-4.4,157,62.8,0.2512,0.85,14.16666667,1.558333333,2.59,1.295,0.1295,205,1025,164,172.0190333
2313,"SARVODAPURAM,  ALAPPUZHA",KERALA,9.555005,76.317595,2012,26.3,105.2,10.52,6.8,-13.33333333,-1.466666667,173,69.2,0.2768,0.4,6.666666667,0.733333333,3.93,1.965,0.1965,550,2750,440,450.2599667
2314,KUREEPUZHA  (KOLLAM),KERALA,8.918216,76.574302,2012,28.3,113.2,11.32,6.6,-26.66666667,-2.933333333,115,46,0.184,1.6,26.66666667,2.933333333,0.19,0.095,0.0095,300,1500,240,251.5135
2315,K.M.M.L. (KOLLAM),KERALA,8.893212,76.61414,2012,27.9,111.6,11.16,7.2,13.33333333,1.466666667,789,315.6,1.2624,1.65,27.5,3.025,2.25,1.125,0.1125,140,700,112,129.0265667
2316,CHELLORA TRENCHING GROUND (KANNUR),KERALA,11.891269,75.425732,2012,26.5,106,10.6,5.3,-113.3333333,-12.46666667,54,21.6,0.0864,0.45,7.5,0.825,2.27,1.135,0.1135,2,10,1.6,0.758233333
2317,PUNNALPETTIPPALAM (TELLICHERRY MUNICIPALITY),KERALA,11.753288,75.492878,2012,27.3,109.2,10.92,6.1,-60,-6.6,282,112.8,0.4512,0.5,8.333333333,0.916666667,1.93,0.965,0.0965,21,105,16.8,22.58436667
2320,MANJERI,KERALA,11.120298,76.119968,2012,28.5,114,11.4,6.3,-46.66666667,-5.133333333,174,69.6,0.2784,0.9,15,1.65,4.72,2.36,0.236,190,950,152,160.4310667
2321,LALOOR (THRISSUR),KERALA,10.51249,76.185619,2012,28,112,11.2,5.9,-73.33333333,-8.066666667,245,98,0.392,0.5,8.333333333,0.916666667,1.65,0.825,0.0825,235,1175,188,192.5245
2322,OLLUR (THRISSUR),KERALA,10.480662,76.242119,2012,28,112,11.2,5.3,-113.3333333,-12.46666667,230,92,0.368,0.6,10,1.1,5.65,2.825,0.2825,36,180,28.8,29.28383333
2323,BRAHMAPURAM M.S.W. DUMPARK (ERNAKULAM),KERALA,10.000969,76.378781,2012,26.5,106,10.6,6.6,-26.66666667,-2.933333333,243,97.2,0.3888,0.75,12.5,1.375,7.55,3.775,0.3775,285,1425,228,237.8079667
2324,HAZARDOUS WASTE DUMP (AMBALAMUGHAL),KERALA,9.961011,76.37038,2012,27.5,110,11,7.4,26.66666667,2.933333333,315,126,0.504,0.95,15.83333333,1.741666667,3.5,1.75,0.175,13,65,10.4,26.754
2327,KARUKAMANI,KERALA,10.695066,76.722486,2012,24.3,97.2,9.72,7.3,20,2.2,701,280.4,1.1216,0.7,11.66666667,1.283333333,0.85,0.425,0.0425,155,775,124,138.3674333
1397,WELL AT MUTHIALPET AREA(I) ,PONDICHERRY,11.93333333,79.83333333,2012,30.5,122,12.2,6.6,-26.66666667,-2.933333333,3417,1366.8,5.4672,,0,0,0.14,0.07,0.007,,0,0,14.74086667
1398,"WELL AT THENGAITHITTU AREA,(II) ",PONDICHERRY,11.9,79.81666667,2012,33,132,13.2,6.4,-40,-4.4,1119,447.6,1.7904,,0,0,0.37,0.185,0.0185,,0,0,10.6089
1453,WELL AT MUTHARAPLATYAM (PWD),PONDICHERRY,11.93333333,79.76666667,2012,31.5,126,12.6,6.5,-33.33333333,-3.666666667,593,237.2,0.9488,,0,0,3.88,1.94,0.194,,0,0,10.07613333
1454,"WELL AT KALAPET,PONDI. UNIVER. ADMN. BLOCK",PONDICHERRY,12.16666667,79.85,2012,30.5,122,12.2,6.1,-60,-6.6,188,75.2,0.3008,,0,0,0.69,0.345,0.0345,,0,0,5.9353
1687,"NEHRU STATUE, PONDICHERRY",PONDICHERRY,12.01666667,79.85,2012,30,120,12,7.3,20,2.2,1058,423.2,1.6928,,0,0,2.99,1.495,0.1495,,0,0,16.0423
1688,"KATTERIKUPPAM, PODICHERRY",PONDICHERRY,12,79.7,2012,30,120,12,7.1,6.666666667,0.733333333,591,236.4,0.9456,,0,0,0.26,0.13,0.013,,0,0,13.69193333
1689,"CHUNMBAR RIVER, PONDICHERRY",PONDICHERRY,11.86666667,79.78333333,2012,29,116,11.6,8.4,93.33333333,10.26666667,697,278.8,1.1152,,0,0,0.05,0.025,0.0025,,0,0,22.98436667
2009,KURUMBAPET,PONDICHERRY,11.91666667,79.75,2012,32.5,130,13,6.4,-40,-4.4,426,170.4,0.6816,,0,0,9.39,4.695,0.4695,,0,0,9.7511
2010,METTUPALAYAM,PONDICHERRY,11.93333333,79.78333333,2012,30,120,12,6,-66.66666667,-7.333333333,625,250,1,,0,0,3.8,1.9,0.19,,0,0,5.856666667
2011,URUVAIYAR,PONDICHERRY,11.88333333,79.75,2012,32.5,130,13,7.1,6.666666667,0.733333333,1061,424.4,1.6976,,0,0,6.01,3.005,0.3005,,0,0,15.73143333
2012,KARUVADIKUPPAM,PONDICHERRY,11.96666667,79.8,2012,31,124,12.4,6,-66.66666667,-7.333333333,281,112.4,0.4496,,0,0,0,0,0,,0,0,5.516266667
2013,"T.R.PATTINAM, KARAIKAL",PONDICHERRY,10.96805556,80.07166667,2012,27.5,110,11,8.5,100,11,1684,673.6,2.6944,,0,0,0.32,0.16,0.016,,0,0,24.7104
2014,"VADAMATTAM, KARAIKAL",PONDICHERRY,12.14805556,80.03083333,2012,28,112,11.2,8.3,86.66666667,9.533333333,1389,555.6,2.2224,,0,0,0.2,0.1,0.01,,0,0,22.96573333
2446,PALLUR,PONDICHERRY,11.98333333,75.66111111,2012,28,112,11.2,6.8,-13.33333333,-1.466666667,280,112,0.448,,0,0,0.55,0.275,0.0275,,0,0,10.20883333
2447,PANTHAKKAL,PONDICHERRY,11.78416667,75.61222222,2012,28,112,11.2,7,0,0,143,57.2,0.2288,,0,0,4.51,2.255,0.2255,,0,0,11.6543
2448,"VILLAGE BHIMPORE,DAMAN",DAMAN & DIU,20.436896,72.831695,2012,30.5,122,12.2,7.1,6.666666667,0.733333333,1495,598,2.392,8,133.3333333,14.66666667,3.57,1.785,0.1785,,0,0,30.1705
2451,"VILLAGE DABHEL,DAMAN",DAMAN & DIU,20.40115,72.892162,2012,30.3,121.2,12.12,7.4,26.66666667,2.933333333,1148,459.2,1.8368,8,133.3333333,14.66666667,1.5,0.75,0.075,,0,0,31.6318
2455,"VILLAGE MASAT,  DADRA",DADRA NAGAR HAVELI,20.242591,73.014025,2012,30.5,122,12.2,7.2,13.33333333,1.466666667,1796,718.4,2.8736,6,100,11,0.35,0.175,0.0175,,0,0,27.55776667
2458,"VILLAGE,  DADRA",DADRA NAGAR HAVELI,20.322878,72.966725,2012,30,120,12,7.5,33.33333333,3.666666667,2506,1002.4,4.0096,6,100,11,0.4,0.2,0.02,,0,0,30.69626667
2825,"BORE WELL AT WAHEGAON, NEAR ZILLA PARISHET SCHOOL. VILLAGE- WAHEGAON, TALUKA- PAITHAN,DISTRICT- AURANGABAD.",MAHARASHTRA ,19.56666667,75.4,2012,28,112,11.2,8.6,106.6666667,11.73333333,3885,1554,6.216,4.2,70,7.7,5.16,2.58,0.258,2,10,1.6,38.70733333
2831,"DUG WELL AT SAKHARALI, NEAR MIDC ISLAMPUR NEAR KRISHNA MILK INDUSTRY. VILLAGE- SAKHARALI,TALUKA- WALWA,DISTRICT- SANGLI.",MAHARASHTRA ,17.06666667,74.26666667,2012,24,96,9.6,7.9,60,6.6,3819,1527.6,6.1104,2.2,36.66666667,4.033333333,3.85,1.925,0.1925,4,20,3.2,29.73623333
2832,"DUG WELL NO.1 AT BRAHMANWADI-ANJANWEL,OWNED BY SHRI. VAIDYA. VILLAGE- ANJANWEL,TALUKA- GUHAGAR, DISTRICT- RATNAGIRI.",MAHARASHTRA ,17.56666667,73.15,2012,25.5,102,10.2,7.4,26.66666667,2.933333333,358,143.2,0.5728,2.3,38.33333333,4.216666667,1.23,0.615,0.0615,3,15,2.4,20.3843
2833,"DUG WELL NO.-1 AT GROUP GRAM PANCHAYAT AT ARKETWADI, NEAR MASJID VILLAGE- ARKETWADI,TALUKA- KHED, DISTRICT- RATNAGIRI.",MAHARASHTRA ,17.6,73.43333333,2012,25.5,102,10.2,7.7,46.66666667,5.133333333,1683,673.2,2.6928,2.2,36.66666667,4.033333333,1.77,0.885,0.0885,3,15,2.4,24.54796667
2834,"DUG WELL NO.2 AT ARKETWADI.VILLAGE- ARKETWADI, TALUKA- KHED, DISTRICT- RATNAGIRI.",MAHARASHTRA ,17.61,73.44333333,2012,27.5,110,11,7.9,60,6.6,597,238.8,0.9552,2.1,35,3.85,1.2,0.6,0.06,2,10,1.6,24.0652
2835,"DUG WELL NO. 2, OWNED BY  GROUP GRAM PANCHAYAT, BRAHMANWADI- ANJANWEL. VILLAGE- ANJANWEL, TALUKA- GUHAGAR, DISTRICT- RATNAGIRI.",MAHARASHTRA ,17.55,73.15,2012,26.5,106,10.6,7.7,46.66666667,5.133333333,293,117.2,0.4688,2.4,40,4.4,1.22,0.61,0.061,4,20,3.2,23.86313333
1985,MIRA-BHAYANDER,MAHARASHTRA ,19.26666667,72.86666667,2012,26,104,10.4,8.1,73.33333333,8.066666667,2104,841.6,3.3664,5.4,90,9.9,0.93,0.465,0.0465,47,235,37.6,69.37956667
1986,DAHANU,MAHARASHTRA ,19.68333333,72.76666667,2012,27,108,10.8,7.5,33.33333333,3.666666667,699,279.6,1.1184,3.9,65,7.15,1.31,0.655,0.0655,38,190,30.4,53.20056667
1987,VASAI,MAHARASHTRA ,19.41666667,72.85,2012,26,104,10.4,7.6,40,4.4,1044,417.6,1.6704,4.1,68.33333333,7.516666667,0.26,0.13,0.013,22,110,17.6,41.60006667
1988,PALGHAR,MAHARASHTRA ,19.68333333,72.76666667,2012,27,108,10.8,8,66.66666667,7.333333333,583,233.2,0.9328,3.5,58.33333333,6.416666667,0.86,0.43,0.043,98,490,78.4,103.9258
1989,"MSW SITE, TALOJA, RAIGAD",MAHARASHTRA ,19.1,72.11666667,2012,28,112,11.2,8.2,80,8.8,849,339.6,1.3584,5,83.33333333,9.166666667,0.45,0.225,0.0225,50,250,40,70.54756667
1993,"PHANDARPUR, GANGAPUR, AURANGABAD",MAHARASHTRA ,19.83333333,72.25,2012,30,120,12,7.9,60,6.6,1500,600,2.4,4.88,81.33333333,8.946666667,0.33,0.165,0.0165,2,10,1.6,31.56316667
1994,"TPS-DURGAPUR, CHANDRAPUR",MAHARASHTRA ,20,79.3,2012,21,84,8.4,7.6,40,4.4,1083,433.2,1.7328,4.2,70,7.7,23.51,11.755,1.1755,23,115,18.4,41.8083
1999,SANGERA GONDIA,MAHARASHTRA ,21.58333333,80.25,2012,23.5,94,9.4,8.1,73.33333333,8.066666667,480,192,0.768,6.5,108.3333333,11.91666667,3.39,1.695,0.1695,13,65,10.4,40.72083333
2001,"SUKALI, AMRAVATI",MAHARASHTRA ,21.3,77.51666667,2012,21,84,8.4,7.6,40,4.4,492,196.8,0.7872,4.55,75.83333333,8.341666667,6.84,3.42,0.342,26,130,20.8,43.07086667
2002,"AKOT, AKOLA",MAHARASHTRA ,21.1,77.05,2012,22.5,90,9,7.9,60,6.6,772,308.8,1.2352,5,83.33333333,9.166666667,2.3,1.15,0.115,27,135,21.6,47.71686667
2003,"SAWARGAON, YAVATMAL",MAHARASHTRA ,20.93333333,77.71666667,2012,19,76,7.6,7.5,33.33333333,3.666666667,648,259.2,1.0368,3.9,65,7.15,2.18,1.09,0.109,18,90,14.4,33.96246667
2007,"SAVALI, SANGLI",MAHARASHTRA ,16.86666667,74.65,2012,24,96,9.6,7.8,53.33333333,5.866666667,4405,1762,7.048,2.4,40,4.4,3.95,1.975,0.1975,3,15,2.4,29.51216667
2008,"RASULWADI-SAMBARWADI, SANGLI",MAHARASHTRA ,16.93333333,74.06666667,2012,23.5,94,9.4,8,66.66666667,7.333333333,4306,1722.4,6.8896,2.2,36.66666667,4.033333333,4.28,2.14,0.214,3,15,2.4,30.27026667
2200,"BORE WELL AT KATPUR, NEAR Z.P SCHOOL.",MAHARASHTRA ,19.51666667,75.4,2012,28,112,11.2,8.4,93.33333333,10.26666667,4970,1988,7.952,4.2,70,7.7,1.82,0.91,0.091,3,15,2.4,39.60966667
2201,DUG WELL AT RANJANGAON.,MAHARASHTRA ,19.85,75.21666667,2012,29,116,11.6,7.6,40,4.4,2146,858.4,3.4336,4.16,69.33333333,7.626666667,5.99,2.995,0.2995,3,15,2.4,29.75976667
2202,"DUG WELL AT GHANE KUNT, NEAR AWASTHI, OWNED BY SHRI RAJENDRA AMRE",MAHARASHTRA ,17.61666667,73.48333333,2012,25.5,102,10.2,7.9,60,6.6,486,194.4,0.7776,2,33.33333333,3.666666667,13.26,6.63,0.663,3,15,2.4,24.30726667
2819,"DUG WELL OWNED BY SHRI DESHMUKH. VILLAGE- MALEGAON, TALUKA- BARAMATI, DISTRICT- PUNE.",MAHARASHTRA ,18.1,74.5,2012,26.5,106,10.6,7.9,60,6.6,5760,2304,9.216,3.35,55.83333333,6.141666667,4.25,2.125,0.2125,25,125,20,52.77016667
2820,"DUG WELL OWNED BY SHRI SHIVAJI BABAN DAREKAR VILLAGE- SANASWADI, TALUKA- SHIRUR, DISTRICT- PUNE.",MAHARASHTRA ,18.65,74.1,2012,30,120,12,7.4,26.66666667,2.933333333,1134,453.6,1.8144,4,66.66666667,7.333333333,0.22,0.11,0.011,19,95,15.2,39.29206667
2821,"BORE WELL AT BALE RAILWAY STATION PREMISES OWNED BY  SHRI. DIGAMBAR JOSHI. VILLAGE- DAHEGAON,TALUKA- NORTH SOLAPUR, DISTRICT- SOLAPUR.",MAHARASHTRA ,17.66666667,75.85,2012,25,100,10,7.8,53.33333333,5.866666667,2905,1162,4.648,4,66.66666667,7.333333333,0.27,0.135,0.0135,11,55,8.8,36.6615
2822,"BORE WELL NEAR  CHINCHOLI. VILLAGE- CHINCHOLI, TALUKA- MOHOL, DISTRICT- SOLAPUR.",MAHARASHTRA ,17.76666667,75.8,2012,25,100,10,7.5,33.33333333,3.666666667,1175,470,1.88,3.5,58.33333333,6.416666667,0.4,0.2,0.02,11,55,8.8,30.78333333
2823,"BORE WELL AT SHETE VASTI, NEAR OLD TULJAPUR ROAD. VILLAGE- TULJAPUR NAKA, TALUKA- SOLAPUR,DISTRICT- SOLAPUR.",MAHARASHTRA ,17.7,75.91666667,2012,25,100,10,7.9,60,6.6,1572,628.8,2.5152,5,83.33333333,9.166666667,0.28,0.14,0.014,17,85,13.6,41.89586667
